datetime,portfolio_value,cash,return
2023-03-04 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-06 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-07 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-08 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-09 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-10 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-11 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-13 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-14 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-15 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-16 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-17 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-18 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-20 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-21 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-22 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-23 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-24 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-25 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-27 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-28 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-29 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-30 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-31 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-01 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-03 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-04 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-05 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-06 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-07 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-10 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-11 09:30:00-04:00,97316.50783691407,146329.03725585938,-0.0019648446078952553
2023-04-12 09:30:00-04:00,97636.61812744141,146329.03725585938,0.0032893729711693798
2023-04-13 09:30:00-04:00,97204.64754638672,146329.03725585938,-0.004424268162287803
2023-04-14 09:30:00-04:00,97204.64754638672,146329.03725585938,0.0
2023-04-15 09:30:00-04:00,97204.64754638672,146329.03725585938,0.0
2023-04-17 09:30:00-04:00,96875.01885375977,146329.03725585938,-0.0033910795517225756
2023-04-18 09:30:00-04:00,97274.85711059571,146329.03725585938,0.0041273618479447105
2023-04-19 09:30:00-04:00,97395.04827270508,146329.03725585938,0.0012355830240153853
2023-04-20 09:30:00-04:00,97278.42696533204,146329.03725585938,-0.001197404893177989
2023-04-21 09:30:00-04:00,97278.42696533204,146329.03725585938,0.0
2023-04-22 09:30:00-04:00,97278.42696533204,146329.03725585938,0.0
2023-04-24 09:30:00-04:00,97470.01885375977,146329.03725585938,0.001969520832157512
2023-04-25 09:30:00-04:00,97929.35711059571,146329.03725585938,0.004712610731358424
2023-04-26 09:30:00-04:00,97896.03725585938,146329.03725585938,-0.0003402437810215986
2023-04-27 09:30:00-04:00,97361.72841796876,146329.03725585938,-0.005457921003422905
2023-04-28 09:30:00-04:00,97361.72841796876,146329.03725585938,0.0
2023-04-29 09:30:00-04:00,97361.72841796876,146329.03725585938,0.0
2023-05-01 09:30:00-04:00,96971.40856323243,146329.03725585938,-0.004008965956938448
2023-05-02 09:30:00-04:00,97377.19899902344,146329.03725585938,0.004184640006816176
2023-05-03 09:30:00-04:00,97904.36812744141,146329.03725585938,0.005413681373431789
2023-05-04 09:30:00-04:00,97668.74682006837,146329.03725585938,-0.0024066475467809934
2023-05-05 09:30:00-04:00,97668.74682006837,146329.03725585938,0.0
2023-05-06 09:30:00-04:00,97668.74682006837,146329.03725585938,0.0
2023-05-08 09:30:00-04:00,97404.5666748047,146329.03725585938,-0.002704858553682077
2023-05-09 09:30:00-04:00,97077.3166748047,146329.03725585938,-0.0033596987407433776
2023-05-10 09:30:00-04:00,97306.98580322266,146329.03725585938,0.0023658372139325756
2023-05-11 09:30:00-04:00,97132.05565795899,146329.03725585938,-0.0017977141499112559
2023-05-12 09:30:00-04:00,97132.05565795899,146329.03725585938,0.0
2023-05-13 09:30:00-04:00,97132.05565795899,146329.03725585938,0.0
2023-05-15 09:30:00-04:00,97317.69899902344,146329.03725585938,0.001911246908210984
2023-05-16 09:30:00-04:00,97259.38652954102,146329.03725585938,-0.0005991969609043801
2023-05-17 09:30:00-04:00,96955.93798217774,146329.03725585938,-0.0031199924057829787
2023-05-18 09:30:00-04:00,96328.80565795899,146329.03725585938,-0.006468219866368918
2023-05-19 09:30:00-04:00,96328.80565795899,146329.03725585938,0.0
2023-05-20 09:30:00-04:00,96328.80565795899,146329.03725585938,0.0
2023-05-22 09:30:00-04:00,96696.51885375977,146329.03725585938,0.003817271410033296
2023-05-23 09:30:00-04:00,97251.05565795899,146329.03725585938,0.005734816628071959
2023-05-24 09:30:00-04:00,96974.97841796876,146329.03725585938,-0.0028388096984902633
2023-05-25 09:30:00-04:00,96904.76885375977,146329.03725585938,-0.0007239966984717849
2023-05-26 09:30:00-04:00,96904.76885375977,146329.03725585938,0.0
2023-05-27 09:30:00-04:00,96904.76885375977,146329.03725585938,0.0
2023-05-30 09:30:00-04:00,96553.71740112305,146329.03725585938,-0.003622643723205199
2023-05-31 09:30:00-04:00,96576.3276916504,146329.03725585938,0.00023417317464247134
2023-06-01 09:30:00-04:00,95813.53725585938,146329.03725585938,-0.007898316844542452
2023-06-02 09:30:00-04:00,95813.53725585938,146329.03725585938,0.0
2023-06-03 09:30:00-04:00,95813.53725585938,146329.03725585938,0.0
2023-06-05 09:30:00-04:00,95555.30565795899,146329.03725585938,-0.0026951473173442153
2023-06-06 09:30:00-04:00,95344.67696533204,146329.03725585938,-0.0022042595246453134
2023-06-07 09:30:00-04:00,95561.25783691407,146329.03725585938,0.0022715570336535595
2023-06-08 09:30:00-04:00,95163.79827270508,146329.03725585938,-0.004159212354522324
2023-06-09 09:30:00-04:00,95067.04903564454,95067.04903564454,-0.0010166601041217138
2023-06-10 09:30:00-04:00,95067.04903564454,95067.04903564454,0.0
2023-06-12 09:30:00-04:00,95067.04903564454,95067.04903564454,0.0
2023-06-13 09:30:00-04:00,94882.83876953126,142516.92983398438,-0.0019376878527512797
2023-06-14 09:30:00-04:00,94956.96129760743,142516.92983398438,0.0007812005736487215
2023-06-15 09:30:00-04:00,94227.75103149415,142516.92983398438,-0.007679376594916909
2023-06-16 09:30:00-04:00,94227.75103149415,142516.92983398438,0.0
2023-06-17 09:30:00-04:00,94227.75103149415,142516.92983398438,0.0
2023-06-20 09:30:00-04:00,94975.48943481446,142516.92983398438,0.007935437226665787
2023-06-21 09:30:00-04:00,95216.37850341797,142516.92983398438,0.0025363287942712365
2023-06-22 09:30:00-04:00,95327.56063232422,142516.92983398438,0.0011676786142655882
2023-06-23 09:30:00-04:00,95327.56063232422,142516.92983398438,0.0
2023-06-24 09:30:00-04:00,95327.56063232422,142516.92983398438,0.0
2023-06-26 09:30:00-04:00,95390.77916870118,142516.92983398438,0.0006631716573635149
2023-06-27 09:30:00-04:00,95096.48116455079,142516.92983398438,-0.003085182936077291
2023-06-28 09:30:00-04:00,94997.29076538087,142516.92983398438,-0.0010430501523845948
2023-06-29 09:30:00-04:00,94399.9695678711,142516.92983398438,-0.006287770869013443
2023-06-30 09:30:00-04:00,94399.9695678711,213588.7702270508,0.0
2023-07-01 09:30:00-04:00,94399.9695678711,213588.7702270508,0.0
2023-07-03 09:30:00-04:00,94000.3666015625,213588.7702270508,-0.004233083634855306
2023-07-04 09:30:00-04:00,94273.06923828126,213588.7702270508,0.0029010805657243566
2023-07-05 09:30:00-04:00,94945.3666015625,213588.7702270508,0.007131382999549629
2023-07-06 09:30:00-04:00,95158.66890869141,213588.7702270508,0.0022465794252397586
2023-07-07 09:30:00-04:00,95158.66890869141,213588.7702270508,0.0
2023-07-08 09:30:00-04:00,95158.66890869141,213588.7702270508,0.0
2023-07-10 09:30:00-04:00,94667.26693115235,213588.7702270508,-0.005164027441478591
2023-07-11 09:30:00-04:00,93063.46627197266,213588.7702270508,-0.01694144883622828
2023-07-12 09:30:00-04:00,92655.771875,213588.7702270508,-0.004380821103108223
2023-07-13 09:30:00-04:00,91959.1672607422,213588.7702270508,-0.007518199893662203
2023-07-14 09:30:00-04:00,91959.1672607422,213588.7702270508,0.0
2023-07-15 09:30:00-04:00,91959.1672607422,213588.7702270508,0.0
2023-07-17 09:30:00-04:00,91953.77022705079,213588.7702270508,-5.868945807330217e-05
2023-07-18 09:30:00-04:00,90736.06759033204,213588.7702270508,-0.013242552575190913
2023-07-19 09:30:00-04:00,90962.8666015625,213588.7702270508,0.002499546401486752
2023-07-20 09:30:00-04:00,91019.5725341797,213588.7702270508,0.0006233964994262209
2023-07-21 09:30:00-04:00,91019.5725341797,213588.7702270508,0.0
2023-07-22 09:30:00-04:00,91019.5725341797,213588.7702270508,0.0
2023-07-24 09:30:00-04:00,91030.3666015625,213588.7702270508,0.00011859061828434214
2023-07-25 09:30:00-04:00,90881.86989746094,213588.7702270508,-0.0016312875543117444
2023-07-26 09:30:00-04:00,89653.37319335938,213588.7702270508,-0.01351751130877521
2023-07-27 09:30:00-04:00,90158.91063842774,163555.59142456055,0.005638800048025416
2023-07-28 09:30:00-04:00,90158.91063842774,163555.59142456055,0.0
2023-07-29 09:30:00-04:00,90158.91063842774,163555.59142456055,0.0
2023-07-31 09:30:00-04:00,90096.12319335938,163555.59142456055,-0.0006964086480609755
2023-08-01 09:30:00-04:00,90582.34142456055,163555.59142456055,0.0053966609657296605
2023-08-02 09:30:00-04:00,92358.9485107422,245140.59142456055,0.019613172481981467
2023-08-03 09:30:00-04:00,91445.07100830079,245140.59142456055,-0.009894845244314499
2023-08-04 09:30:00-04:00,91445.07100830079,245140.59142456055,0.0
2023-08-05 09:30:00-04:00,91445.07100830079,245140.59142456055,0.0
2023-08-07 09:30:00-04:00,92345.31600341797,245140.59142456055,0.00984465302712123
2023-08-08 09:30:00-04:00,92021.36184082032,245140.59142456055,-0.0035080735723040934
2023-08-09 09:30:00-04:00,92307.80059204102,245140.59142456055,0.0031127419274252777
2023-08-10 09:30:00-04:00,93746.82100830079,245140.59142456055,0.015589369555229604
2023-08-11 09:30:00-04:00,93746.82100830079,245140.59142456055,0.0
2023-08-12 09:30:00-04:00,93746.82100830076,367676.3117614746,-3.3306690738754696e-16
2023-08-14 09:30:00-04:00,92327.72854003904,367676.3117614746,-0.01513749962930544
2023-08-15 09:30:00-04:00,94678.49703369138,367676.3117614746,0.025461132108680617
2023-08-16 09:30:00-04:00,95480.5895019531,367676.3117614746,0.008471749060151357
2023-08-17 09:30:00-04:00,100287.0247741699,367676.3117614746,0.05033939670134191
2023-08-18 09:30:00-04:00,100287.0247741699,367676.3117614746,0.0
2023-08-19 09:30:00-04:00,100287.0247741699,367676.3117614746,0.0
2023-08-21 09:30:00-04:00,95468.25628051755,367676.3117614746,-0.048049770192140295
2023-08-22 09:30:00-04:00,97463.86870727537,551648.3687072754,0.020903413391086145
2023-08-23 09:30:00-04:00,91838.9061828613,551648.3687072754,-0.05771331057366669
2023-08-24 09:30:00-04:00,98053.25628051755,551648.3687072754,0.06766576776603594
2023-08-25 09:30:00-04:00,98053.25628051755,551648.3687072754,0.0
2023-08-26 09:30:00-04:00,98053.25628051755,551648.3687072754,0.0
2023-08-28 09:30:00-04:00,93948.27501831052,551648.3687072754,-0.041864813244582244
2023-08-29 09:30:00-04:00,86855.01860961912,551648.3687072754,-0.07550172057239934
2023-08-30 09:30:00-04:00,84642.27501831052,551648.3687072754,-0.0254762894157452
2023-08-31 09:30:00-04:00,83070.57482299802,551648.3687072754,-0.018568737607448482
2023-09-01 09:30:00-04:00,83070.57482299802,551648.3687072754,0.0
2023-09-02 09:30:00-04:00,83070.57482299802,551648.3687072754,0.0
2023-09-05 09:30:00-04:00,88002.77501831052,551648.3687072754,0.05937361341030489
2023-09-06 09:30:00-04:00,93472.64385375974,551648.3687072754,0.06215564036828525
2023-09-07 09:30:00-04:00,91621.77501831052,551648.3687072754,-0.01980118202652903
2023-09-08 09:30:00-04:00,91621.77501831052,551648.3687072754,0.0
2023-09-09 09:30:00-04:00,91621.77501831052,827486.3649230957,0.0
2023-09-11 09:30:00-04:00,88231.04473266599,827486.3649230957,-0.03700790870911308
2023-09-12 09:30:00-04:00,89438.48290405271,827486.3649230957,0.013684958339155617
2023-09-13 09:30:00-04:00,84724.57280883787,827486.3649230957,-0.0527056133126923
2023-09-14 09:30:00-04:00,87916.78069458005,827486.3649230957,0.03767747395958776
2023-09-15 09:30:00-04:00,87916.78069458005,827486.3649230957,0.0
2023-09-16 09:30:00-04:00,87916.78069458005,827486.3649230957,0.0
2023-09-18 09:30:00-04:00,95293.65703735349,827486.3649230957,0.08390748938363046
2023-09-19 09:30:00-04:00,93093.80877075193,827486.3649230957,-0.023084939071435384
2023-09-20 09:30:00-04:00,106838.54473266599,827486.3649230957,0.14764393189413005
2023-09-21 09:30:00-04:00,112214.04473266599,827486.3649230957,0.05031423830650916
2023-09-22 09:30:00-04:00,112214.04473266599,827486.3649230957,0.0
2023-09-23 09:30:00-04:00,112214.04473266599,827486.3649230957,0.0
2023-09-25 09:30:00-04:00,117771.51098022459,827486.3649230957,0.049525585329345034
2023-09-26 09:30:00-04:00,121079.51098022459,827486.3649230957,0.02808828699289978
2023-09-27 09:30:00-04:00,123742.42675170896,827486.3649230957,0.021993116340875307
2023-09-28 09:30:00-04:00,113504.16271362302,827486.3649230957,-0.0827385102009448
2023-09-29 09:30:00-04:00,113504.16271362302,827486.3649230957,0.0
2023-09-30 09:30:00-04:00,113504.16271362302,827486.3649230957,0.0
2023-10-02 09:30:00-04:00,124437.12896118162,827486.3649230957,0.0963221611100118
2023-10-03 09:30:00-04:00,129382.57280883787,827486.3649230957,0.03974251004456231
2023-10-04 09:30:00-04:00,125594.9491516113,827486.3649230957,-0.029274604569989204
2023-10-05 09:30:00-04:00,129547.98290405271,827486.3649230957,0.031474464372524436
2023-10-06 09:30:00-04:00,129547.98290405271,827486.3649230957,0.0
2023-10-07 09:30:00-04:00,129547.98290405271,827486.3649230957,0.0
2023-10-09 09:30:00-04:00,111403.60088500974,827486.3649230957,-0.14005916273108832
2023-10-10 09:30:00-04:00,106937.78069458005,827486.3649230957,-0.040086856752855615
2023-10-11 09:30:00-04:00,104771.04473266599,827486.3649230957,-0.020261650726625557
2023-10-12 09:30:00-04:00,107649.03905639646,827486.3649230957,0.027469367429464597
2023-10-13 09:30:00-04:00,107649.03905639646,827486.3649230957,0.0
2023-10-14 09:30:00-04:00,107649.03905639646,827486.3649230957,0.0
2023-10-16 09:30:00-04:00,111618.62896118162,827486.3649230957,0.036875293449721624
2023-10-17 09:30:00-04:00,109336.10088500974,827486.3649230957,-0.020449347007887808
2023-10-18 09:30:00-04:00,114695.04473266599,827486.3649230957,0.04901348963680641
2023-10-19 09:30:00-04:00,122915.42675170896,827486.3649230957,0.07167164055084707
2023-10-20 09:30:00-04:00,122915.42675170896,827486.3649230957,0.0
2023-10-21 09:30:00-04:00,122915.42675170896,827486.3649230957,0.0
2023-10-23 09:30:00-04:00,128423.27501831052,827486.3649230957,0.04481006503542884
2023-10-24 09:30:00-04:00,129680.28069458005,827486.3649230957,0.009787989568793565
2023-10-25 09:30:00-04:00,138678.044732666,827486.3649230957,0.06938421161562158
2023-10-26 09:30:00-04:00,142416.10088500974,827486.3649230957,0.026954923971921563
2023-10-27 09:30:00-04:00,142416.10088500974,827486.3649230957,0.0
2023-10-28 09:30:00-04:00,142416.10088500974,827486.3649230957,0.0
2023-10-30 09:30:00-04:00,139124.6570373535,827486.3649230957,-0.023111458797161144
2023-10-31 09:30:00-04:00,134129.544732666,827486.3649230957,-0.03590386068909668
2023-11-01 09:30:00-04:00,121923.06713256834,827486.3649230957,-0.09100513704438817
2023-11-02 09:30:00-04:00,111072.78069458005,827486.3649230957,-0.08899289275745204
2023-11-03 09:30:00-04:00,111072.78069458017,1241135.0789123536,1.1102230246251565e-15
2023-11-04 09:30:00-04:00,111072.78069458017,1241135.0789123536,0.0
2023-11-06 09:30:00-05:00,104993.84572753916,1241135.0789123536,-0.05472929487338962
2023-11-07 09:30:00-05:00,104419.8625427247,1241135.0789123536,-0.005466826944352077
2023-11-08 09:30:00-05:00,99567.16076049814,1241135.0789123536,-0.046472976156629375
2023-11-09 09:30:00-05:00,97271.22802124033,1241135.0789123536,-0.023059136383134615
2023-11-10 09:30:00-05:00,103663.23024902353,1241135.0789123536,0.06571318526365721
2023-11-11 09:30:00-05:00,103663.23024902353,1241135.0789123536,0.0
2023-11-13 09:30:00-05:00,95183.98024902353,1241135.0789123536,-0.08179611979706636
2023-11-14 09:30:00-05:00,66668.01497802744,1861767.0844360352,-0.29958786338196475
2023-11-15 09:30:00-05:00,51424.723352050874,1861767.0844360352,-0.2286447501249358
2023-11-16 09:30:00-05:00,55004.23952636728,1861767.0844360352,0.0696069116368645
2023-11-17 09:30:00-05:00,50901.843713379,1861767.0844360352,-0.07458326573212093
2023-11-18 09:30:00-05:00,50901.843713379,1861767.0844360352,0.0
2023-11-20 09:30:00-05:00,45660.42849121103,1427435.9347473145,-0.10297102894114463
2023-11-21 09:30:00-05:00,37532.89721069345,1427435.9347473145,-0.17799945267885542
2023-11-22 09:30:00-05:00,32012.241052246187,1427435.9347473145,-0.14708846288781519
2023-11-23 09:30:00-05:00,32012.241052246187,1427435.9347473145,0.0
2023-11-24 09:30:00-05:00,31736.22228393564,1427435.9347473145,-0.008622288200943684
2023-11-25 09:30:00-05:00,31736.22228393564,1427435.9347473145,0.0
2023-11-27 09:30:00-05:00,33024.40346679697,1427435.9347473145,0.04059024956834212
2023-11-28 09:30:00-05:00,35667.52742919931,2141236.425164795,0.08003547937087685
2023-11-29 09:30:00-05:00,21431.903466796968,2141236.425164795,-0.39912001163131694
2023-11-30 09:30:00-05:00,29175.6142211915,2141236.425164795,0.361316985511406
2023-12-01 09:30:00-05:00,27830.98610839853,2141236.425164795,-0.046087396913012
2023-12-02 09:30:00-05:00,27830.98610839853,2141236.425164795,0.0
2023-12-04 09:30:00-05:00,28619.196862793062,2141236.425164795,0.02832133763872191
2023-12-05 09:30:00-05:00,30195.75988159189,2141236.425164795,0.05508760523075584
2023-12-06 09:30:00-05:00,13734.466485595796,2141236.425164795,-0.5451524803663352
2023-12-07 09:30:00-05:00,22544.738183593843,2141236.425164795,0.6414717096756497
2023-12-08 09:30:00-05:00,19994.44478759775,2141236.425164795,-0.11312144657559087
2023-12-09 09:30:00-05:00,19994.44478759775,2141236.425164795,0.0
2023-12-11 09:30:00-05:00,7532.251493835356,1489572.819364929,-0.6232827881018483
2023-12-12 09:30:00-05:00,1277.683622741606,1489572.819364929,-0.8303716194570369
2023-12-13 09:30:00-05:00,-7263.787001037737,1221776.7271591185,-6.685121787388471
2023-12-14 09:30:00-05:00,-23390.675221252488,803484.3247787475,2.2201763650160435
2023-12-15 09:30:00-05:00,-18123.158131408738,803484.3247787475,-0.22519730790232795
2023-12-16 09:30:00-05:00,-18123.158131408738,803484.3247787475,0.0
2023-12-18 09:30:00-05:00,-24066.194447326707,800148.8247787475,0.3279249826562103
2023-12-19 09:30:00-05:00,-26778.67308502202,800148.8247787475,0.11270908010122138
2023-12-20 09:30:00-05:00,-29281.160267639207,800148.8247787475,0.09345075369014055
2023-12-21 09:30:00-05:00,-24678.65172271733,800148.8247787475,-0.15718327084218897
2023-12-22 09:30:00-05:00,-29106.149586486863,800148.8247787475,0.17940598674172725
2023-12-23 09:30:00-05:00,-29106.149586486863,1200086.6524154663,0.0
2023-12-26 09:30:00-05:00,-29982.5952651978,1114422.4024154663,0.03011204474527429
2023-12-27 09:30:00-05:00,-33289.763478088425,1114422.4024154663,0.11030293353989307
2023-12-28 09:30:00-05:00,-36765.92937164311,1114422.4024154663,0.1044214656509268
2023-12-29 09:30:00-05:00,-37225.66428070073,364931.88747711177,0.01250437339446675
2023-12-30 09:30:00-05:00,-37225.66428070073,364931.88747711177,0.0
